year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,10468.99,192610.6,321660.42,9626.3,338614.08,238181.79
2018,11269.35,207421.91,333341.63,9998.79,352009.6,244346.27
2019,12417.33,228267.45,363411.59,10542.19,370862.55,260865.42
2020,12996.75,238690.22,375615.78,10818.19,380289.03,267496.03
2021,13366.16,245273.02,383323.68,10995.19,386242.59,271683.77
2022,13683.43,250758.69,389746.94,11150.25,391203.89,275173.57
2023,13912.71,254598.66,394243.22,11264.46,394676.81,277616.42
2024,14092.52,257341.49,397454.85,11358.85,397157.46,279361.31
2025,14339.32,261181.46,401951.13,11486.69,400630.37,281804.17
2026,14626.01,265569.99,407089.73,11636.06,404599.41,284596.0
2027,14883.93,269409.96,418459.78,11771.97,408072.33,290815.68
2028,15083.23,272152.79,421725.04,11880.65,410552.98,292583.53
2029,15441.92,276541.33,426949.47,12085.1,414522.02,295412.1
2030,15701.83,279284.16,437281.59,12240.15,417002.67,301039.44
2031,16039.49,283672.7,442591.83,12426.33,420971.71,303904.74
2032,,,455140.56,,,310702.99
2033,,,461211.13,,,313967.78
2034,,,467281.7,,,317232.57
2035,,,471328.74,,,319409.1
2036,,,484991.8,,,326758.37
