year,Base case cost,Modeled non-residential energy efficiency
2017,186770.274704,269451.147957
2018,215840.439746,296664.593061
2019,257830.678139,335972.902656
2020,277210.788167,354115.199392
2021,291207.534299,367217.969257
2022,301974.262092,377297.022999
2023,309510.971547,384352.360619
2024,314894.335444,389391.88749
2025,322431.044899,396447.22511
2026,331044.427134,404510.468104
2027,338581.136589,411565.805723
2028,343964.500486,416605.332594
2029,352577.88272,424668.575588
2030,357961.246617,429708.102459
2031,366574.628851,437771.345453
