year,Base case cost,Modeled non-residential energy efficiency
2017,131519.772125,154941.949513
2018,143848.442579,166520.323017
2019,161157.916164,182784.740137
2020,169308.321288,190452.811507
2021,175194.724989,195990.863053
2022,179372.990319,199901.165186
2023,182542.592312,202883.192941
2024,184909.656503,205089.479215
2025,188079.258495,208071.50697
2026,191701.660773,211479.53869
2027,194871.262765,214461.566445
2028,197238.326957,216667.852719
2029,200757.666466,219999.617991
2030,202671.930373,221779.900299
2031,206747.132935,225613.935984
