year,Base case cost,Modeled residential energy efficiency
2017,266501.578104,252028.217482
2018,279610.432314,262879.649301
2019,286569.410506,266661.514496
2020,294953.140233,273540.295962
2021,301008.056148,278508.304799
2022,292919.386433,269667.160954
2023,296041.473278,272203.990142
2024,298271.53531,274016.01099
2025,288737.830808,263897.04883
2026,292147.927208,266638.279337
2027,295131.761559,269036.856031
2028,284212.273337,257699.326625
2029,287464.366888,260282.554282
2030,289090.413663,261574.16811
2031,279283.462954,251014.74327
2032,282377.553654,253439.968076
2033,285858.405692,256168.345984
2034,289339.25773,258896.723891
2035,277195.247419,246334.672397
2036,280498.346251,248885.297098
