year,population
2003,567.0
2004,602.0
2005,530.0
2006,515.0
2007,461.0
2008,481.0
2009,483.0
2010,486.0
2011,483.0
2012,482.0
2013,483.0
2014,483.0
2015,483.0
2016,484.0
2017,484.0
2018,483.0
2019,482.0
2020,481.0
2021,479.0
2022,477.0
2023,474.0
2024,471.0
2025,468.0
2026,465.0
2027,462.0
2028,460.0
2029,454.0
2030,450.0
2031,446.0
2032,443.0
2033,441.0
2034,439.0
2035,436.0
2036,432.0
2037,429.0
2038,426.0
2039,423.0
2040,420.0
