year,Base case cost,Modeled residential energy efficiency
2017,221586.758726,225128.460411
2018,232238.509652,235251.58736
2019,246595.217422,248895.801944
2020,244508.119548,246463.949303
2021,248963.181157,250689.1744
2022,252527.230444,254069.354478
2023,254754.761249,256181.967027
2024,247027.330932,248362.602106
2025,249166.794514,250387.147431
2026,252162.043528,253221.510887
2027,254301.507109,255246.056213
2028,246133.740678,246986.355177
2029,248595.416308,249310.1289
2030,240181.061653,240803.83964
2031,242537.056616,243021.932696
2032,235001.270884,235325.261406
2033,237251.585179,237437.673794
2034,229363.530555,229388.733613
2035,231150.725245,231061.010047
2036,222928.015174,222677.414418
