year,Base case diesel consumed,Modeled non-residential ashp
2017,116239.056371,81367.3394247
2018,116239.056371,81367.3394247
2019,116239.056371,81367.3394247
2020,116239.056371,81367.3394247
2021,116239.056371,81367.3394247
2022,116239.056371,81367.3394247
2023,116239.056371,81367.3394247
2024,116239.056371,81367.3394247
2025,116239.056371,81367.3394247
2026,116239.056371,81367.3394247
2027,116239.056371,81367.3394247
2028,116239.056371,81367.3394247
2029,116239.056371,81367.3394247
2030,116239.056371,81367.3394247
2031,116239.056371,81367.3394247
