year,Base case cost,Modeled transmission and interties
2021,790873.383598,
2022,818433.129088,
2023,839849.534843,
2024,858802.281975,
2025,878650.503951,
2026,908070.308026,
2027,931882.733909,
2028,953720.409849,
2029,982675.566878,
2030,1003531.01425,
2031,1031569.37561,
2032,1060198.10338,
2033,1092052.89324,
2034,1120516.93599,
2035,1143400.80298,
2036,1175087.96701,
2037,1196361.74376,
2038,1228949.52904,
2039,1258572.24859,
2040,1295530.06874,
