year,population
2003,1108.0
2004,1126.0
2005,1160.0
2006,1173.0
2007,1194.0
2008,1187.0
2009,1198.0
2010,1197.0
2011,1218.0
2012,1233.0
2013,1244.0
2014,1252.0
2015,1260.0
2016,1271.0
2017,1284.0
2018,1299.0
2019,1311.0
2020,1325.0
2021,1338.0
2022,1350.0
2023,1361.0
2024,1371.0
2025,1383.0
2026,1397.0
2027,1416.0
2028,1430.0
2029,1446.0
2030,1462.0
2031,1476.0
2032,1490.0
2033,1504.0
2034,1517.0
2035,1530.0
2036,1542.0
2037,1556.0
2038,1569.0
2039,1586.0
2040,1599.0
