year,Base case cost,Modeled solar power (pv)
2016,374766.10827,
2017,448970.054795,
2018,507356.328179,
2019,587814.579689,
2020,628398.216696,
2021,660892.722316,
2022,685098.03304,
2023,703854.978511,
2024,720678.627682,
2025,738387.103261,
2026,764348.982635,
2027,786016.57569,
2028,805703.762782,
2029,831644.014063,
2030,850779.966154,
2031,875806.215555,
2032,901422.453848,
2033,929835.331602,
2034,955287.291826,
2035,976019.658658,
