year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,23067.9,154554.78,86668.14,45710.86,123971.71,131440.13
2018,25203.62,168882.64,94702.63,48228.76,130826.74,138708.12
2019,28194.99,188941.65,105950.92,51759.36,140423.78,148883.32
2020,29658.93,198766.47,111460.29,53484.79,145124.37,153867.09
2021,30633.74,205316.35,109746.13,54631.49,148258.1,151143.85
2022,31425.25,210638.12,112590.73,55561.62,150804.25,153739.56
2023,31909.42,213913.06,114341.26,56124.72,152371.12,155336.92
2024,32333.35,216778.64,115872.97,56618.46,153742.12,156734.61
2025,32880.24,220462.94,117842.32,57259.24,155504.84,158531.64
2026,33489.34,224556.62,120030.48,57975.86,157463.42,160528.35
2027,34036.83,228240.93,121999.82,58618.66,159226.15,162325.38
2028,34461.74,231106.5,117467.78,59115.83,160597.15,157174.15
2029,35075.4,235200.17,125719.69,59846.82,162555.73,165719.77
2030,35443.48,237656.38,127032.59,60285.0,163730.88,166917.79
2031,36115.31,242159.42,129439.56,61079.07,165885.32,169114.17
