year,Base case cost,Modeled residential energy efficiency
2017,254441.763835,254863.652106
2018,270145.833228,270257.435286
2019,291832.405246,291545.435368
2020,291850.9464,291335.884954
2021,298694.289845,298003.42661
2022,304096.929406,303254.384238
2023,296643.711165,295679.192303
2024,299415.275384,298341.575405
2025,302879.730658,301687.101108
2026,307383.522514,306056.553458
2027,310847.977788,309404.982264
2028,302224.487418,300672.492382
2029,305884.353343,304213.474219
2030,320202.007027,318436.084583
2031,324705.798883,322812.380242
2032,316863.951116,314844.310227
2033,321189.247208,319044.628163
2034,325847.258384,323573.249882
2035,315682.773915,313314.319813
2036,320148.558884,317653.060433
