year,Base case diesel consumed,Modeled non-residential ashp
2017,11985.2243434,-7752.38463131
2018,11985.2243434,-7752.38463131
2019,11985.2243434,-7752.38463131
2020,11038.3577993,-8699.25117539
2021,11038.3577993,-8699.25117539
2022,11038.3577993,-8699.25117539
2023,11038.3577993,-8699.25117539
2024,11038.3577993,-8699.25117539
2025,11038.3577993,-8699.25117539
2026,11038.3577993,-8699.25117539
2027,11038.3577993,-8699.25117539
2028,11038.3577993,-8699.25117539
2029,11038.3577993,-8699.25117539
2030,11038.3577993,-8699.25117539
2031,11038.3577993,-8699.25117539
