year,Base case cost,Modeled transmission and interties
2021,234421.963321,
2022,238950.791978,
2023,242797.942475,
2024,245790.170639,
2025,249637.321136,
2026,254339.393966,
2027,257049.158804,
2028,260028.205347,
2029,264283.986121,
2030,266837.454586,
2031,271518.813439,
2032,276200.172291,
2033,280455.953066,
2034,285562.889996,
2035,288541.936538,
2036,293223.295391,
2037,296202.341933,
2038,301309.278863,
2039,303789.306863,
2040,308873.646727,
