year,Base case cost,Modeled diesel efficiency
2019,203075.537339,358743.179122
2020,212600.195459,367401.959231
2021,219288.826208,373482.532639
2022,223814.486786,377596.769528
2023,227105.876298,380588.941811
2024,229574.418431,382833.071024
2025,233431.016214,386339.069009
2026,237717.012508,390235.429276
2027,241192.144638,393394.640303
2028,244681.257185,396566.5608
2029,248600.766843,400129.751398
2030,251284.008231,402569.061751
2031,256069.305118,406919.331649
2032,260455.161531,410906.473841
2033,265488.111512,415481.882915
2034,270341.313279,419893.884522
2035,273520.859458,422784.381048
2036,277331.521587,426248.619347
2037,280532.03839,429158.180078
2038,285446.15483,433625.558659
