year,Base case cost,Modeled wind power
2019,149977.221524,
2020,159308.221061,
2021,165680.549904,
2022,170178.664381,
2023,173938.780863,
2024,176568.52485,
2025,179573.94655,
2026,184114.637834,
2027,187126.738248,
2028,189762.326111,
2029,193956.559061,
2030,196220.643408,
2031,199994.117319,
2032,204596.586717,
2033,208756.591252,
2034,213386.610349,
2035,216039.729838,
2036,220208.917607,
2037,222862.037096,
2038,227531.293642,
