year,Base case cost,Modeled residential energy efficiency
2017,210933.981387,210751.615972
2018,221510.375803,220370.99403
2019,236088.649188,233752.220209
2020,242949.013133,239899.141041
2021,247808.437595,244175.489429
2022,251238.619568,247117.495793
2023,253811.256047,249261.394285
2024,265387.748723,260450.781096
2025,267759.998916,262424.448207
2026,271021.842931,265240.779752
2027,273394.093124,267226.368936
2028,275469.812043,268938.832849
2029,278435.124784,271493.546952
2030,290324.004439,283047.928602
2031,293396.144944,285720.313532
2032,296775.4995,288687.490494
2033,300154.854055,291659.776524
2034,303534.208611,294637.051877
2035,305684.706964,296460.958227
2036,319825.40289,310209.205524
