year,Base case cost,Modeled residential energy efficiency
2017,200602.026967,195247.288949
2018,209540.501026,203753.081923
2019,221288.209789,214932.124117
2020,226906.679198,220278.622558
2021,244817.67303,238016.543956
2022,247798.753497,240861.638939
2023,249695.804703,242672.153928
2024,251321.848594,244224.023919
2025,253489.907116,246293.183907
2026,255657.965637,248362.343894
2027,272911.500786,265516.980509
2028,274631.278729,267162.584552
2029,276924.315987,269356.723276
2030,278357.464273,270728.059978
2031,280937.131188,273196.466043
2032,298878.049387,291038.485708
2033,301598.31738,293647.492851
2034,304620.837373,296546.389677
2035,306132.097369,297995.838089
2036,309154.617362,300894.734915
