year,Base case cost,Modeled residential energy efficiency
2017,1059689.21614,1199651.47907
2018,1107390.17917,1234667.47392
2019,1159584.84586,1271960.6204
2020,1188023.52672,1290324.26762
2021,1213023.05083,1306940.60369
2022,1226559.47045,1312738.85499
2023,1234681.32222,1314286.6096
2024,1236885.3644,1310294.90412
2025,1241717.67225,1308524.159
2026,1252456.50135,1312510.91132
2027,1260510.62318,1314444.21259
2028,1268564.74501,1316484.27173
2029,1244668.73659,1286417.48891
2030,1225986.88574,1262449.57987
2031,1221712.4781,1251944.66851
