year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,6208.51,442073.44,1003384.08,81054.56,1260106.08,947775.64
2018,6974.63,494037.35,1093874.12,84491.3,1312417.78,993271.63
2019,8001.26,565054.7,1211599.25,89137.45,1383910.45,1050621.79
2020,8519.0,599697.31,1271808.34,91431.72,1418784.92,1080421.78
2021,8898.05,623947.14,1320663.02,93064.71,1443197.06,1105775.06
2022,9175.87,641268.44,1353746.42,94241.64,1460634.29,1122557.87
2023,9409.45,655125.49,1381396.24,95201.17,1474584.08,1136733.98
2024,9591.24,665518.27,1408769.5,95930.97,1485046.42,1151758.5
2025,9800.41,677643.19,1433965.93,96776.42,1497252.49,1164733.4
2026,10059.36,693232.36,1465038.43,97845.49,1512946.0,1180486.61
2027,10276.62,705357.27,1496013.45,98701.8,1525152.07,1197157.68
2028,10474.2,715750.06,1518851.31,99453.07,1535614.41,1208968.15
2029,10704.84,731339.23,1544914.31,100473.37,1551307.92,1221323.44
2030,10849.83,739999.88,1565066.99,101066.79,1560026.54,1231842.8
2031,11120.66,755589.06,1602760.92,102149.49,1575720.05,1251619.05
2032,11429.99,771178.23,1640834.13,103290.37,1591413.56,1271542.37
2033,11754.78,786767.41,1685244.31,104452.41,1607107.08,1295378.42
2034,12112.77,804088.71,1733235.2,105735.87,1624544.31,1320852.86
2035,12367.87,814481.49,1775810.94,106565.07,1635006.65,1344683.4
2036,12727.66,831802.8,1825045.02,107845.59,1652443.89,1370639.95
2037,12984.06,842195.58,1862442.7,108672.5,1662906.23,1391007.21
2038,13361.23,859516.89,1912814.62,109973.34,1680343.47,1417405.02
2039,13704.66,873373.93,1963942.45,111072.42,1694293.26,1445051.65
2040,14147.72,892427.37,2025443.63,112537.14,1713474.22,1477470.42
