year,Base case cost,Modeled residential energy efficiency
2017,1951159.7209,1896725.27609
2018,2087145.75309,2004199.5683
2019,2262221.03548,2142397.61835
2020,2352230.12127,2211862.09537
2021,2426438.07862,2270276.57458
2022,2476304.2877,2307553.815
2023,2518130.2244,2338448.73713
2024,2560528.00318,2371570.78029
2025,2598699.3359,2399803.31986
2026,2645525.0351,2435252.70914
2027,2693171.13828,2473170.12636
2028,2727819.45862,2498963.04372
2029,2766237.7414,2526309.19832
2030,2796909.78941,2549093.42899
2031,2854379.96213,2595682.56494
2032,2912376.50123,2642890.2672
2033,2980622.73907,2700437.70723
2034,3054088.05873,2762520.24977
2035,3120494.34416,2820717.25812
2036,3195684.97584,2884694.8359
