year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,2433.44554907,
2018,2446.10124306,
2019,2453.37718068,
2020,2461.19835476,
2021,2470.77319283,
2022,2479.07779191,
2023,2488.40079552,
2024,2496.85735902,
2025,2505.65024164,
2026,2514.00747493,
2027,2524.14725355,
2028,2535.31326436,
2029,2535.89736916,
2030,2540.15642168,
2031,2549.83517859,
