year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,3698.79,239968.15,210515.83,166.69,177409.69,107969.11
2018,3937.62,259546.87,220284.39,121.08,185025.86,112604.2
2019,4272.69,285876.89,225987.86,76.03,195268.3,115536.56
2020,4396.51,298704.33,232184.13,24.59,200258.2,118489.0
2021,4453.93,307481.0,228646.85,-30.68,203672.35,117065.96
2022,4480.01,314232.28,231800.77,-86.22,206298.61,118575.48
2023,4473.46,318958.18,226049.32,-143.46,208137.0,116113.55
2024,4448.24,322333.82,219559.8,-199.55,209450.13,113305.31
2025,4440.71,327059.72,221617.37,-256.32,211288.51,114299.82
2026,4450.63,333135.88,216078.33,-313.68,213652.15,111966.64
2027,4439.19,337861.78,218060.8,-372.06,215490.54,112930.06
2028,4410.98,341237.42,211163.65,-428.27,216803.67,109953.12
2029,4424.52,346638.45,213343.52,-474.03,218904.68,111018.66
2030,4407.67,350014.09,214705.94,-521.01,220217.82,111684.62
2031,4418.96,356090.25,208609.08,-574.33,222581.45,109120.57
2032,4407.37,361491.28,210703.13,-636.94,224682.47,110150.59
2033,4400.48,367567.43,204327.37,-702.18,227046.11,107471.11
2034,4402.69,374318.72,206837.66,-766.77,229672.37,108714.24
2035,4370.42,377694.36,199200.32,-822.66,230985.5,105430.96
2036,4384.46,384445.64,201603.34,-877.59,233611.77,106629.69
2037,4374.35,388496.41,193981.03,-923.4,235187.53,103373.04
2038,4386.78,394572.57,196047.2,-972.14,237551.17,104411.94
2039,4389.53,399973.6,197883.8,-1020.92,239652.18,105335.41
2040,4403.04,406724.88,190825.79,-1074.35,242278.44,102393.99
