year,Base case cost,Modeled transmission and interties
2021,171152.251797,
2022,176857.326857,
2023,180850.879399,
2024,183703.416929,
2025,187696.969471,
2026,192831.537025,
2027,196825.089567,
2028,199677.627097,
2029,204241.687145,
2030,207362.829376,
2031,212504.056551,
2032,217074.036261,
2033,222215.263436,
2034,227927.738074,
2035,230783.975394,
2036,236496.450032,
2037,239923.934815,
2038,245065.16199,
2039,249635.141701,
2040,255347.616339,
