year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32656.42,445874.02,203371.93,79875.74,428987.62,96844.9
2018,36434.03,497321.02,230929.47,79887.66,428987.62,98119.18
2019,41846.99,571061.73,269868.97,79899.23,428987.62,99393.45
2020,44245.75,603644.83,285266.89,79910.63,428987.62,99393.45
2021,46017.32,627653.43,301776.56,79922.27,428987.62,100667.73
2022,47285.57,644802.43,315326.73,79932.79,428987.62,101942.0
2023,48176.77,656806.73,321197.17,79943.06,428987.62,101942.0
2024,48941.73,667096.13,331717.3,79952.56,428987.62,103216.28
2025,49832.72,679100.43,343273.6,79961.96,428987.62,104490.55
2026,50975.89,694534.53,351075.27,79971.43,428987.62,104490.55
2027,51867.7,706538.83,362956.06,79980.85,428987.62,105764.83
2028,52633.96,716828.23,368241.83,79990.28,428987.62,105764.83
2029,53649.75,730547.44,381299.87,79997.44,428987.62,107039.1
2030,54288.41,739121.94,385775.22,80004.96,428987.62,107039.1
2031,55431.85,754556.04,400038.72,80013.02,428987.62,108313.38
