year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,104729.214127,
2018,105141.866355,
2019,105452.354225,
2020,105727.88758,
2021,106011.356555,
2022,106199.058255,
2023,106303.489931,
2024,106416.774952,
2025,106462.796148,
2026,106523.231021,
2027,106636.300107,
2028,106724.968511,
2029,106453.456949,
2030,106246.698966,
2031,106119.135228,
