year,Base case diesel consumed,Modeled non-residential ashp
2017,6392.22405205,-7503.91520544
2018,6392.22405205,-7503.91520544
2019,6392.22405205,-7503.91520544
2020,6392.22405205,-7503.91520544
2021,6392.22405205,-7503.91520544
2022,6392.22405205,-7503.91520544
2023,6392.22405205,-7503.91520544
2024,6392.22405205,-7503.91520544
2025,6392.22405205,-7503.91520544
2026,6392.22405205,-7503.91520544
2027,6392.22405205,-7503.91520544
2028,6392.22405205,-7503.91520544
2029,6392.22405205,-7503.91520544
2030,6392.22405205,-7503.91520544
2031,6392.22405205,-7503.91520544
