year,Base case cost,Modeled non-residential energy efficiency
2017,301657.862928,313084.641755
2018,319832.264291,328535.781093
2019,346394.850897,351665.841127
2020,358977.128764,362067.653474
2021,367365.314008,368668.477185
2022,374355.468378,374018.539258
2023,378549.561,376841.852801
2024,382743.653622,379688.672093
2025,386937.746244,382558.446277
2026,392529.869741,386726.046639
2027,397422.9778,390277.833844
2028,400918.054985,392575.590144
2029,406510.178481,396807.337746
2030,409306.240229,398508.654812
2031,414898.363725,402780.70063
