year,Base case cost,Modeled residential energy efficiency
2017,421437.128123,420579.602696
2018,440773.807694,435437.253315
2019,469035.108605,457859.936637
2020,491047.681217,476390.268343
2021,500132.927405,482722.782052
2022,507703.965894,487805.23626
2023,521247.020899,499355.406674
2024,525869.956416,502015.832315
2025,530492.891933,504705.920841
2026,545924.945946,518001.79764
2027,551412.068543,521497.180694
2028,564760.206664,533113.502838
2029,571138.28715,537438.298775
2030,574327.327393,539064.99618
2031,590401.880793,553138.339393
