year,Base case cost,Modeled non-residential energy efficiency
2017,741776.034786,746453.650091
2018,778370.170573,779443.458811
2019,827631.507209,823852.816704
2020,851558.442147,845423.076252
2021,868448.04328,860649.141815
2022,881115.244129,872068.690987
2023,889560.044695,879681.723769
2024,896597.378501,886025.917754
2025,905042.179067,893638.950535
2026,914894.446394,902520.822114
2027,923339.246961,910133.854895
2028,930376.580766,916478.04888
2029,940228.848093,925359.920459
2030,945858.715137,930435.275646
2031,955710.982465,939317.147225
