year,Base case cost,Modeled residential energy efficiency
2017,1299920.72587,973886.566604
2018,1414391.18023,1065968.03731
2019,1557863.48188,1179301.3225
2020,1658013.02869,1264811.91846
2021,1765608.11592,1362073.62861
2022,1848280.71168,1436996.19158
2023,1923387.78349,1506936.57485
2024,1996443.55691,1575686.77449
2025,2073715.12624,1647791.65529
2026,2175100.39085,1743149.1166
2027,2254912.89206,1817794.92927
2028,2332266.29101,1890842.75444
2029,2438106.02878,1990654.68893
2030,2513878.67229,2062982.87341
2031,2602110.48634,2145186.88416
2032,2695656.02982,2231843.5096
2033,2786616.99292,2316776.6694
2034,2883079.90263,2406350.66107
2035,2968212.94485,2487178.12951
2036,3067405.00362,2579481.27023
