year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,212309.24,1374431.37,961575.21,239413.2,881238.36,843651.2
2018,228560.3,1456202.47,1034999.4,255138.53,912974.52,896373.25
2019,249814.25,1566278.96,1131045.83,274672.24,955696.28,964626.15
2020,262520.43,1619744.68,1193533.58,288520.55,976446.85,1009463.23
2021,272463.3,1654340.15,1250329.9,300607.99,989873.68,1050592.87
2022,281626.51,1682645.53,1304420.02,312324.57,1000859.28,1089803.54
2023,289435.67,1701515.78,1357588.31,323235.18,1008183.01,1128614.58
2024,296893.46,1717241.0,1405240.72,334033.96,1014286.12,1163367.55
2025,304501.63,1732966.21,1457648.86,345054.86,1020389.22,1201577.51
2026,313933.15,1758126.55,1513041.78,357546.12,1030154.2,1241434.05
2027,322417.05,1776996.8,1569100.69,369433.99,1037477.93,1281992.33
2028,330498.04,1792722.01,1623577.97,381132.34,1043581.03,1321452.98
2029,339397.35,1811592.27,1681057.48,393648.92,1050904.76,1362869.94
2030,347281.94,1824172.44,1738764.44,405491.47,1055787.25,1404723.56
2031,357758.16,1849332.78,1802668.43,419496.52,1065552.22,1450307.01
2032,367822.7,1871348.07,1869456.21,433290.09,1074096.57,1498074.36
2033,378112.0,1893363.37,1932680.34,447407.36,1082640.92,1543105.27
2034,389299.36,1918523.71,2004039.19,462425.95,1092405.9,1593777.21
2035,398828.35,1934248.92,2068145.48,476275.86,1098509.01,1639640.51
2036,410578.6,1959409.26,2146119.21,492127.28,1108273.98,1694893.2
2037,419968.31,1971989.43,2208897.1,506227.67,1113156.46,1739811.95
2038,432291.75,1997149.77,2288896.73,522926.01,1122921.44,1796289.2
2039,443509.7,2016020.03,2363941.9,538853.85,1130245.17,1849488.51
2040,457088.94,2044325.41,2454120.69,556937.69,1141230.76,1912842.55
