year,Base case cost,Modeled residential energy efficiency
2017,1805226.41543,1961118.02602
2018,1931372.6546,2069757.79312
2019,2095671.97923,2213570.74119
2020,2202996.8072,2306950.38038
2021,2300922.77209,2393234.24265
2022,2394223.55723,2475780.43524
2023,2486202.89187,2558241.22656
2024,2568608.26769,2631654.33962
2025,2659226.36656,2713449.58788
2026,2754475.83546,2798983.23991
2027,2851093.0214,2886751.77809
2028,2945030.94973,2972351.63862
2029,3043927.42157,3062711.31942
2030,3143488.00479,3154591.18502
2031,3252975.43947,3255133.63324
2032,3367530.57247,3361240.08001
2033,3475785.60059,3461186.55632
2034,3597816.40153,3574692.85287
2035,3707785.99454,3677329.99184
2036,3841012.41007,3802296.05587
