year,Base case cost,Modeled solar power
2020,760001.995734,
2021,810115.930272,
2022,856926.934452,
2023,896976.549084,
2024,935862.654769,
2025,975515.550104,
2026,1025480.02263,
2027,1070504.55836,
2028,1113804.26509,
2029,1161954.34122,
2030,1204666.74558,
2031,1262302.79379,
2032,1318046.95351,
2033,1375262.76628,
2034,1438235.13648,
2035,1491874.75261,
2036,1558909.11982,
2037,1612176.28643,
2038,1683334.61453,
2039,1748027.28634,
