year,Base case cost,Modeled non-residential energy efficiency
2017,1048954.59033,1214372.37559
2018,1111950.89745,1274853.825
2019,1200145.72742,1359527.85418
2020,1240463.36398,1398235.9818
2021,1268181.73911,1424847.81954
2022,1290860.40968,1446621.14132
2023,1303459.6711,1458717.43121
2024,1316058.93253,1470813.72109
2025,1331178.04624,1485329.26895
2026,1348817.01223,1502264.07478
2027,1363936.12594,1516779.62264
2028,1376535.38737,1528875.91252
2029,1391654.50108,1543391.46038
2030,1401733.91021,1553068.49228
2031,1419372.87621,1570003.29812
