year,Base case cost,Modeled residential energy efficiency
2017,843823.629171,802670.188025
2018,905227.804307,854122.771583
2019,979357.860495,914320.599563
2020,1026355.36243,954949.082886
2021,1056076.8342,980291.854368
2022,1090778.03993,1011410.48713
2023,1117985.17385,1036627.30273
2024,1136774.34148,1053426.15205
2025,1166580.68174,1080844.11033
2026,1198847.26672,1110324.24967
2027,1229425.61589,1138514.21686
2028,1258223.08818,1165321.37084
2029,1280321.71036,1185031.61103
2030,1307492.70755,1210610.35357
2031,1341596.67376,1241927.87414
2032,1387875.82596,1285022.51704
2033,1413391.98392,1307752.22936
2034,1451145.08859,1342320.82472
2035,1479983.62505,1369567.10653
2036,1518601.37971,1405000.35188
