year,Base case cost,Modeled residential energy efficiency
2017,180875.333836,177327.761025
2018,191999.362091,186835.337292
2019,207294.900941,200071.760217
2020,214595.044483,206189.05405
2021,219461.806845,210145.970231
2022,223285.691557,213182.036679
2023,225719.072738,214987.107728
2024,227804.828036,216490.785528
2025,230585.835099,218622.67704
2026,233714.468046,221072.651018
2027,236147.849227,222910.709347
2028,238233.604525,224446.601293
2029,241362.237471,226919.887651
2030,243100.366886,228160.840534
2031,246228.999833,230648.77207
2032,262210.139888,245996.276886
2033,265499.407196,248658.809513
2034,269154.148648,251655.864953
2035,271346.99352,253348.365331
2036,275001.734973,256358.4283
