year,Base case cost,Modeled solar power (pv)
2016,66061.7913485,
2017,80917.7922738,
2018,92296.8568123,
2019,108101.113116,
2020,116003.241268,
2021,121060.603285,
2022,125169.709924,
2023,128014.476058,
2024,130227.071941,
2025,133071.838075,
2026,136232.689336,
2027,139077.455471,
2028,141606.136479,
2029,144766.98774,
2030,146316.776278,
2031,149785.492957,
2032,153254.209636,
2033,157038.264195,
2034,160506.980874,
2035,163029.683913,
