year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58687.59,8873278.34,6574241.97,77586.36,15366167.77,5244261.81
2018,64067.53,9719800.78,7124156.55,77490.51,15366167.77,5225916.06
2019,71765.67,10880745.85,7941678.44,77508.44,15366167.77,5231157.7
2020,75389.64,11461218.38,8304415.69,77432.47,15366167.77,5215432.78
2021,77886.62,11848200.07,8564868.69,77415.04,15366167.77,5212811.96
2022,79607.05,12138436.33,8736875.48,77349.32,15366167.77,5202328.68
2023,80684.25,12356113.53,8821747.4,77228.65,15366167.77,5178741.29
2024,81436.03,12525418.02,8878937.49,77108.47,15366167.77,5157774.73
2025,82487.82,12718908.86,8973169.48,77039.48,15366167.77,5144670.63
2026,83756.76,12984958.77,9069768.29,76889.88,15366167.77,5115841.6
2027,84769.4,13202635.97,9154058.32,76763.72,15366167.77,5094875.04
2028,85463.18,13371940.46,9196658.0,76638.58,15366167.77,5071287.65
2029,87125.94,13613804.02,9372173.98,76675.14,15366167.77,5076529.3
2030,87850.89,13734735.79,9444167.1,76659.96,15366167.77,5073908.47
2031,89297.67,14000785.7,9579305.73,76582.48,15366167.77,5060804.37
2032,90288.56,14266835.62,9630148.22,76371.91,15366167.77,5021492.07
2033,91105.47,14532885.53,9651243.41,76118.12,15366167.77,4974317.3
2034,91881.78,14823121.79,9656438.5,75818.67,15366167.77,4919280.07
2035,91803.73,14992426.28,9571632.85,75498.67,15366167.77,4861622.01
2036,92876.71,15282662.55,9626404.9,75302.59,15366167.77,4824930.53
2037,93288.48,15451967.03,9621977.33,75132.64,15366167.77,4793480.68
2038,94021.85,15718016.95,9636409.95,74896.35,15366167.77,4751547.55
2039,94270.13,15959880.5,9567395.84,74576.81,15366167.77,4691268.68
2040,95002.12,16274303.12,9561469.78,74282.61,15366167.77,4638852.27
