year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39911.91,498090.84,525508.26,25088.27,147224.29,46152.1
2018,44678.07,521970.46,536354.25,25962.58,152304.18,48490.56
2019,51195.68,554647.83,541995.17,27155.89,159255.61,51093.79
2020,54220.64,569729.69,552767.17,27711.02,162463.96,52918.89
2021,56373.22,580412.67,558188.88,28106.66,164736.54,54062.59
2022,57900.08,587953.61,563579.01,28387.75,166340.72,54996.42
2023,59050.95,593609.3,568950.23,28599.96,167543.85,55804.53
2024,59952.66,598008.18,574308.85,28766.68,168479.62,56528.83
2025,61104.27,603663.88,584993.75,28978.79,169682.75,57763.64
2026,62507.82,610576.4,590382.98,29236.79,171153.25,58683.4
2027,63537.38,615603.69,595752.23,29426.59,172222.7,59471.87
2028,64568.15,620630.98,601122.49,29616.58,173292.15,60265.57
2029,65847.06,626915.08,606508.28,29851.44,174628.96,61158.15
2030,66500.12,630057.14,611858.74,29972.26,175297.37,61821.56
2031,67908.63,636969.66,617254.14,30230.75,176767.86,62773.07
2032,,,622650.94,,,63731.79
2033,,,633365.42,,,65137.82
2034,,,638765.72,,,66114.55
2035,,,649461.79,,,67397.48
2036,,,654865.4,,,68391.23
