year,Base case cost,Modeled non-residential energy efficiency
2017,645315.129906,857053.085855
2018,674274.635999,884691.820539
2019,713903.43381,922513.246949
2020,732193.648185,939969.289907
2021,745149.2167,952333.987003
2022,754294.323887,961062.008482
2023,761153.154278,967608.024591
2024,766487.800137,972699.370454
2025,773346.630527,979245.386563
2026,781729.645449,987246.072919
2027,787826.383574,993064.753905
2028,793923.121699,998883.434891
2029,801544.044355,1006156.78612
2030,805354.505683,1009793.46174
2031,813737.520604,1017794.1481
