year,Base case cost,Modeled water and wastewater efficiency
2017,65000.1855587,
2018,70640.6570398,
2019,78351.5731941,
2020,81931.6637772,
2021,84479.8803476,
2022,86287.8276586,
2023,87650.9130793,
2024,88719.3335467,
2025,90083.0552222,
2026,91744.6121544,
2027,92963.9702662,
2028,94184.7228529,
2029,95698.504454,
2030,96472.3843936,
2031,98139.3815473,
