year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8395.47,237800.62,183596.53,16271.25,115486.64,226341.28
2018,8773.8,250529.13,196617.51,16913.25,119645.8,237127.54
2019,9323.02,268464.77,208813.87,17797.24,125468.63,248667.88
2020,9550.54,277143.3,219702.18,18231.17,128130.5,256765.06
2021,9660.53,282928.99,228806.1,18583.1,130126.9,263631.27
2022,9723.15,286978.97,231688.04,18830.38,131457.83,266327.68
2023,9767.72,289871.82,238934.45,19013.67,132456.03,271266.83
2024,9792.03,292764.66,241038.67,19188.06,133287.86,272970.4
2025,9808.44,295657.5,248422.14,19367.97,134119.69,277627.46
2026,9800.72,299128.92,256336.11,19652.01,135450.63,283365.28
2027,9798.51,302021.76,258531.71,19844.94,136282.46,285105.49
2028,9775.11,304914.61,266152.76,20053.1,137114.29,289865.13
2029,9786.76,308386.02,274322.58,20297.16,138278.86,295372.14
2030,9738.04,310121.73,281202.46,20471.61,138944.32,299853.35
2031,9740.7,314171.71,290039.84,20734.84,140108.89,305451.95
2032,9739.85,317643.12,292893.86,20986.82,141273.46,307990.83
2033,9705.74,321114.54,301429.18,21287.58,142604.39,314032.72
2034,9713.8,325164.52,310568.1,21544.87,143768.95,319763.22
2035,9683.66,328057.36,318828.79,21754.33,144600.79,324797.63
2036,9698.32,331528.78,327693.07,22018.36,145931.72,331000.72
2037,9661.09,334421.62,330254.16,22206.93,146597.19,332510.13
2038,9636.0,337893.03,339273.78,22499.15,147928.12,338786.5
2039,9454.74,341364.45,354404.18,22852.78,148926.32,347631.67
2040,9406.74,345414.43,364246.7,23197.68,150423.62,354439.26
