year,annotation,diesel generation efficiency
2003,,9.23
2004,,9.18
2005,,9.26
2006,,9.1
2007,,9.23
2008,,9.38
2009,,11.2
2010,,9.56
2011,,9.89
2012,,9.66
2013,,8.99
2014,,8.44
2015,start of forecast,13.8
2016,,13.8
2017,,13.8
2018,,13.8
2019,,13.8
2020,,13.8
2021,,13.8
2022,,13.8
2023,,13.8
2024,,13.8
2025,,13.8
2026,,13.8
2027,,13.8
2028,,13.8
2029,,13.8
2030,,13.8
2031,,13.8
2032,,13.8
2033,,13.8
2034,,13.8
2035,,13.8
2036,,13.8
2037,,13.8
2038,,13.8
2039,,13.8
2040,,13.8
