year,Base case cost,Modeled residential energy efficiency
2017,634455.022521,669820.216532
2018,690972.033412,712144.659895
2019,762468.272022,765630.479203
2020,800552.11455,793179.42046
2021,824605.067726,809497.361523
2022,838867.648034,816875.652954
2023,852800.174017,825162.420553
2024,862751.97829,830315.865995
2025,870635.970644,832689.340239
2026,880285.493293,836504.108239
2027,894021.292535,844858.36453
2028,899451.211004,845358.458278
2029,906646.659767,847295.364399
2030,909805.179181,846033.665389
2031,918541.327679,849239.084681
2032,928944.6431,853778.779405
2033,932217.427822,851243.214253
2034,941988.407293,855259.819258
2035,937088.969946,846216.673013
2036,948091.507131,851179.532228
