year,Base case cost,Modeled transmission and interties
2021,88369.1337186,
2022,90484.3523449,
2023,91894.4980957,
2024,93069.6195547,
2025,94479.7653056,
2026,96359.95964,
2027,97770.1053908,
2028,99368.0696996,
2029,101020.270383,
2030,102200.413729,
2031,103852.614413,
2032,105740.843766,
2033,107629.073119,
2034,109983.333546,
2035,111168.498778,
2036,113064.76315,
2037,114249.928382,
2038,116146.192753,
2039,117568.391032,
2040,120208.898994,
