year,population
2003,91.0
2004,87.0
2005,78.0
2006,77.0
2007,89.0
2008,75.0
2009,86.0
2010,78.0
2011,80.0
2012,80.0
2013,80.0
2014,80.0
2015,80.0
2016,80.0
2017,81.0
2018,81.0
2019,81.0
2020,81.0
2021,82.0
2022,82.0
2023,82.0
2024,83.0
2025,83.0
2026,83.0
2027,84.0
2028,84.0
2029,84.0
2030,85.0
2031,85.0
2032,86.0
2033,86.0
2034,86.0
2035,87.0
2036,87.0
2037,87.0
2038,88.0
2039,88.0
2040,88.0
