year,population
2003,544.0
2004,538.0
2005,532.0
2006,521.0
2007,512.0
2008,498.0
2009,494.0
2010,501.0
2011,511.0
2012,516.0
2013,522.0
2014,530.0
2015,533.0
2016,538.0
2017,541.0
2018,545.0
2019,550.0
2020,554.0
2021,559.0
2022,563.0
2023,566.0
2024,571.0
2025,575.0
2026,581.0
2027,584.0
2028,589.0
2029,595.0
2030,606.0
2031,616.0
2032,621.0
2033,626.0
2034,631.0
2035,636.0
2036,643.0
2037,649.0
2038,654.0
2039,660.0
2040,666.0
