year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11661.52,209614.62,169156.82,-960.03,-30412.3,-16970.77
2018,12977.97,232572.22,183875.96,-819.04,-24883.08,-14632.28
2019,14870.81,266052.04,204242.42,-610.09,-17510.79,-11028.66
2020,15752.65,281357.11,213967.86,-514.81,-13824.64,-9352.64
2021,16427.65,292835.9,221926.78,-443.47,-11367.21,-8093.71
2022,16929.16,301445.0,228546.2,-389.61,-9319.35,-7149.78
2023,17264.85,307184.4,231459.11,-353.66,-8090.63,-6484.77
2024,17535.41,311967.23,233886.53,-323.47,-7066.7,-5930.59
2025,17809.14,316750.07,238685.83,-293.32,-5633.2,-5411.78
2026,18249.15,324402.6,242608.69,-245.08,-3994.91,-4519.25
2027,18595.38,330142.0,247990.92,-209.05,-2766.19,-3875.03
2028,18893.07,334924.83,252931.53,-179.04,-1537.48,-3335.07
2029,19197.18,341620.79,248936.56,-136.03,-103.98,-2494.67
2030,19360.46,345447.06,245842.39,-111.55,715.17,-2024.33
2031,19737.52,353099.59,247091.27,-63.16,2353.46,-1141.65
2032,,,252978.48,,,-383.67
2033,,,264674.78,,,501.18
2034,,,273935.86,,,1411.92
2035,,,279129.85,,,1989.8
2036,,,283169.66,,,2899.82
