year,Base case cost,Modeled non-residential energy efficiency
2017,179202.321203,307991.915793
2018,207689.137648,335041.134532
2019,248541.258887,373976.45883
2020,267532.46985,392009.271323
2021,281468.699076,405306.568235
2022,292125.656993,415431.082557
2023,299093.771606,422079.731013
2024,304900.533783,427620.271393
2025,311116.867956,433463.89505
2026,320407.68744,442328.759658
2027,327375.802053,448977.408114
2028,333387.350228,454669.490132
2029,341516.817276,462426.246664
2030,346162.227018,466858.678968
2031,355453.046502,475723.543576
