year,population
2003,115.0
2004,110.0
2005,127.0
2006,120.0
2007,112.0
2008,92.0
2009,88.0
2010,94.0
2011,86.0
2012,86.0
2013,86.0
2014,87.0
2015,87.0
2016,87.0
2017,88.0
2018,88.0
2019,88.0
2020,88.0
2021,88.0
2022,88.0
2023,88.0
2024,88.0
2025,88.0
2026,88.0
2027,87.0
2028,87.0
2029,87.0
2030,86.0
2031,86.0
2032,86.0
2033,85.0
2034,85.0
2035,85.0
2036,85.0
2037,84.0
2038,84.0
2039,84.0
2040,83.0
