year,Base case cost,Modeled residential energy efficiency
2017,299374.045224,274052.93186
2018,320481.416775,290461.015114
2019,349797.210597,313509.521684
2020,364455.107508,324740.874833
2021,373836.161531,331726.934289
2022,381458.267924,337306.94435
2023,386735.110812,341007.320707
2024,390839.321947,343774.273597
2025,396116.164835,347500.545301
2026,401979.323599,351712.57362
2027,407256.166487,355463.541047
2028,398709.020306,345515.488426
2029,404382.570262,349573.661058
2030,407786.700235,351825.991365
2031,414027.605187,356360.926084
2032,420268.510138,360906.697863
2033,427076.770085,365917.354164
2034,433317.675036,370484.04404
2035,437856.515001,373697.922353
2036,429891.270407,363965.358186
