year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20581.38,123532.62,192809.53,32560.95,143846.42,106564.51
2018,22692.89,136193.4,207850.04,34418.07,152035.8,112631.38
2019,25622.13,153777.81,228739.62,36991.89,163409.94,121057.59
2020,27088.79,162570.02,239184.42,38281.83,169097.01,125270.69
2021,28028.41,168197.03,245869.09,39108.73,172736.73,127967.08
2022,28790.1,172768.98,251300.38,39778.02,175694.01,130157.89
2023,29315.62,175934.17,255060.51,40238.8,177741.35,131674.61
2024,29724.41,178395.99,257985.05,40597.27,179333.73,132854.27
2025,30250.0,181561.19,261745.17,41058.21,181381.08,134370.99
2026,30833.57,185078.07,265923.09,41569.81,183655.91,136056.23
2027,31357.49,188243.26,269683.22,42028.48,185703.25,137572.95
2028,31823.77,191056.77,263873.79,42437.02,187523.11,134835.23
2029,32400.83,194573.65,267911.67,42939.77,189797.94,136470.9
2030,32743.08,196683.78,270334.39,43236.0,191162.84,137452.31
2031,33380.18,200552.35,274776.06,43792.5,193665.15,139251.55
2032,34021.43,204420.92,279217.72,44354.75,196167.46,141050.79
2033,34722.63,208641.18,284063.17,44970.4,198897.25,143013.6
2034,35364.31,212509.75,288504.83,45533.3,201399.56,144812.84
2035,35829.07,215323.26,291735.13,45940.14,203219.42,146121.38
2036,36525.94,219543.52,286294.48,46550.12,205949.22,143596.79
2037,36928.43,222005.33,289022.96,46900.66,207541.6,144707.07
2038,37681.04,226577.28,294090.14,47558.58,210498.87,146769.01
2039,38201.33,229742.48,297598.19,48013.16,212546.22,148196.51
2040,38955.78,234314.42,302665.37,48673.69,215503.49,150258.45
