year,Base case cost,Modeled residential energy efficiency
2017,1229808.47859,1149467.11343
2018,1327391.39492,1229656.14721
2019,1450520.68445,1331026.89016
2020,1530612.6119,1398775.21402
2021,1612987.47501,1471328.35449
2022,1673377.98687,1524011.57268
2023,1743466.54844,1587289.17206
2024,1810000.91922,1647906.90465
2025,1866372.27823,1698037.94725
2026,1941833.52137,1766527.93429
2027,2016011.84921,1834218.23927
2028,2086124.76546,1898729.88782
2029,2164994.14715,1970856.23737
2030,2234233.12473,2035046.10931
2031,2329439.11232,2123652.43832
