year,Base case diesel consumed,Modeled non-residential ashp
2017,12563.5754779,-14748.5450989
2018,12563.5754779,-14748.5450989
2019,12563.5754779,-14748.5450989
2020,12563.5754779,-14748.5450989
2021,12563.5754779,-14748.5450989
2022,12563.5754779,-14748.5450989
2023,12563.5754779,-14748.5450989
2024,12563.5754779,-14748.5450989
2025,12563.5754779,-14748.5450989
2026,12563.5754779,-14748.5450989
2027,12563.5754779,-14748.5450989
2028,12563.5754779,-14748.5450989
2029,12563.5754779,-14748.5450989
2030,12563.5754779,-14748.5450989
2031,12563.5754779,-14748.5450989
