year,Base case cost,Modeled non-residential energy efficiency
2017,955165.959701,932397.778265
2018,1009206.47215,977810.026353
2019,1081260.48875,1039250.87354
2020,1115649.90577,1067356.96172
2021,1140213.77506,1086807.94389
2022,1156589.68793,1099054.33462
2023,1169690.41822,1108450.32548
2024,1179515.96594,1114994.66828
2025,1190979.10494,1123041.6138
2026,1205717.42652,1134041.7951
2027,1218818.15681,1143638.58043
2028,1228643.70453,1150379.0116
2029,1243382.0261,1161521.09604
2030,1251569.98254,1166900.98922
2031,1266308.30411,1178132.21926
