year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,40898.23,204885.55,46752.26,7123.45,166309.75,30894.05
2018,43673.02,218854.61,49589.32,7708.07,175589.0,33401.15
2019,47531.78,238256.09,53529.67,8517.88,188476.85,36883.22
2020,49374.31,247568.81,55421.03,8911.39,194663.01,38554.62
2021,50596.27,253777.28,56681.95,9176.91,198787.12,39668.88
2022,51511.26,258433.64,57627.63,9376.82,201880.21,40504.58
2023,52195.76,261925.9,58336.89,9527.63,204200.02,41131.35
2024,52722.19,264642.11,58888.54,9647.89,206004.32,41618.84
2025,53329.49,267746.35,59519.0,9782.55,208066.38,42175.98
2026,54088.94,271626.64,66676.23,9950.74,210643.95,45551.92
2027,54775.79,275118.91,67460.4,10100.46,212963.76,46217.86
2028,55300.9,277835.12,68070.31,10221.46,214768.06,46735.82
2029,55982.16,281327.38,68854.48,10374.01,217087.87,47401.77
2030,56431.13,283655.56,69377.26,10478.32,218634.41,47845.73
2031,57180.41,287535.86,70248.56,10651.7,221211.98,48585.68
