year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38327.85,2309956.94,3150546.04,53457.6,998647.63,1134477.82
2018,41244.96,2486178.8,3315401.07,56456.91,1055958.85,1194925.59
2019,45475.86,2740721.48,3557864.14,60831.0,1138741.72,1283579.09
2020,47408.14,2858202.72,3659952.85,62806.02,1176949.19,1321453.85
2021,48789.11,2943050.28,3719668.55,64201.67,1204543.48,1344465.0
2022,49843.0,3008317.63,3767490.08,65257.78,1225769.86,1362749.33
2023,50566.12,3054004.78,3786475.3,65966.15,1240628.32,1371058.3
2024,51074.6,3086638.46,3800921.66,66455.22,1251241.51,1377267.16
2025,51800.2,3132325.61,3827851.18,67169.76,1266099.97,1388036.52
2026,52635.6,3184539.49,3851587.97,67999.97,1283081.07,1398162.18
2027,53359.64,3230226.64,3877539.21,68712.08,1297939.54,1408627.19
2028,53865.36,3262860.32,3890495.57,69196.74,1308552.73,1414372.52
2029,54728.85,3315074.2,3940789.41,70087.48,1325533.83,1432726.85
2030,55260.53,3347707.88,3962713.51,70627.38,1336147.01,1441250.96
2031,56107.8,3399921.76,4003256.99,71484.16,1353128.12,1456583.02
2032,,,4030270.41,,,1468066.53
2033,,,4050304.78,,,1477040.37
2034,,,4085759.17,,,1491138.79
2035,,,4092241.8,,,1495219.7
2036,,,4136814.43,,,1512143.73
