year,annotation,Electricity price ($/kwh)
2002,,0.25
2003,,0.25
2004,,0.26
2005,,0.3
2006,,0.32
2007,,0.37
2008,,0.39
2009,,0.48
2010,,0.47
2011,,0.42
2012,,0.43
2013,,0.42
2014,,0.73
2015,,0.46
2016,start of forecast,0.36
2017,,0.38
2018,,0.39
2019,,0.41
2020,,0.42
2021,,0.43
2022,,0.43
2023,,0.44
2024,,0.44
2025,,0.44
2026,,0.45
2027,,0.45
2028,,0.45
2029,,0.46
2030,,0.46
2031,,0.46
2032,,0.47
2033,,0.47
2034,,0.48
2035,,0.48
2036,,0.48
2037,,0.49
2038,,0.49
2039,,0.49
2040,,0.5
