year,Base case cost,Modeled solar power (pv)
2016,2179772.33771,
2017,2579490.80914,
2018,2919441.20167,
2019,3317057.38034,
2020,3518007.70002,
2021,3664935.93225,
2022,3761185.91993,
2023,3825129.26933,
2024,3889542.76536,
2025,3964170.57426,
2026,4039169.64394,
2027,4112814.11727,
2028,4172395.33776,
2029,4248357.57316,
2030,4298233.37976,
2031,4385228.56125,
2032,4472974.4232,
2033,4559907.79882,
2034,4647548.44465,
2035,4694172.41747,
