year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21589.21,111133.42,48024.71,37376.91,107412.73,101857.91
2018,23638.32,121676.06,52552.13,39529.33,113593.0,107718.58
2019,26506.56,136435.74,58890.52,42541.69,122245.39,115923.51
2020,27794.03,143062.54,61736.32,43893.63,126130.13,119607.35
2021,28729.51,147882.03,63806.0,44875.45,128955.4,122286.51
2022,29430.48,151496.65,65358.26,45610.8,131074.35,124295.88
2023,29896.94,153906.4,66393.1,46099.68,132486.99,125635.46
2024,30304.73,156014.92,67298.58,46526.89,133723.04,126807.6
2025,30770.41,158424.67,68333.42,47014.58,135135.67,128147.18
2026,31293.9,161135.63,69497.61,47562.65,136724.89,129654.2
2027,31816.39,163846.6,70661.81,48109.18,138314.1,131161.23
2028,32163.03,165653.9,67152.44,48470.92,139373.58,126419.57
2029,32744.14,168666.09,68368.39,49079.2,141139.37,128021.24
2030,33032.03,170172.18,68976.36,49379.21,142022.27,128822.08
2031,33611.39,173184.36,70192.31,49984.9,143788.06,130423.75
2032,,,71408.26,,,132025.42
2033,,,72624.21,,,133627.1
2034,,,69241.71,,,129234.89
2035,,,70038.55,,,130305.1
2036,,,71176.9,,,131833.97
