year,Base case diesel consumed,Modeled non-residential ashp
2017,14325.639809,1809.60079526
2018,14325.639809,1809.60079526
2019,14325.639809,1809.60079526
2020,14325.639809,1809.60079526
2021,14325.639809,1809.60079526
2022,14325.639809,1809.60079526
2023,14325.639809,1809.60079526
2024,14325.639809,1809.60079526
2025,14325.639809,1809.60079526
2026,14325.639809,1809.60079526
2027,14325.639809,1809.60079526
2028,14325.639809,1809.60079526
2029,14325.639809,1809.60079526
2030,14325.639809,1809.60079526
2031,14325.639809,1809.60079526
