year,Base case cost,Modeled non-residential energy efficiency
2017,1193151.15362,1172340.63025
2018,1238981.72684,1218052.48848
2019,1299696.8104,1278605.01432
2020,1328193.78839,1307026.19379
2021,1348017.43747,1326797.20073
2022,1362883.54147,1341624.24765
2023,1372797.44415,1351511.28894
2024,1380240.29307,1358932.06212
2025,1390153.00824,1368818.22466
2026,1402540.33969,1381173.29156
2027,1412456.02363,1391061.65099
2028,1421125.19626,1399708.74788
2029,1432278.48521,1410831.77917
2030,1438481.35411,1417016.12297
2031,1450869.87306,1429372.06863
