year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31660.99,40676.15,21324.33,16656.51,26782.25,29041.0
2018,34084.08,43786.66,22413.34,17379.37,27950.0,30307.23
2019,37583.37,48279.62,23986.36,18425.0,29636.75,32136.24
2020,39289.47,50468.5,24752.7,18932.37,30458.5,33027.29
2021,40457.92,51966.15,25277.04,19277.76,31020.75,33636.96
2022,41357.39,53118.19,25680.38,19542.46,31453.25,34105.93
2023,41988.31,53924.62,25962.71,19725.74,31756.0,34434.22
2024,42439.97,54500.64,26164.38,19855.08,31972.25,34668.7
2025,43071.32,55307.07,26446.72,20037.77,32275.0,34996.99
2026,43792.62,56228.7,26769.39,20247.02,32621.0,35372.17
2027,44424.61,57035.13,19856.98,20428.82,32923.75,29750.37
2028,44967.19,57726.35,20034.62,20583.34,33183.25,29984.86
2029,45688.13,58647.98,20271.47,20793.32,33529.25,30297.51
2030,46050.62,59108.8,20389.9,20895.21,33702.25,30453.84
2031,46862.56,60145.64,20656.35,21130.2,34091.5,30805.57
2032,47586.07,61067.27,20893.21,21336.4,34437.5,31118.22
2033,48399.66,62104.11,21159.66,21569.03,34826.75,31469.95
2034,49213.7,63140.94,21426.12,21801.08,35216.0,31821.68
2035,49758.23,63832.17,21603.76,21953.07,35475.5,32056.17
2036,50571.85,64869.0,21870.22,22185.91,35864.75,32407.9
2037,51115.91,65560.23,22047.86,22338.73,36124.24,32642.39
2038,51929.77,66597.06,22314.32,22571.37,36513.49,32994.12
2039,52654.2,67518.7,22551.17,22776.74,36859.49,33306.77
2040,53559.03,68670.74,22847.23,23034.6,37291.99,33697.58
